ID,API_NUMBER,LATITUDE,LONGITUDE,SURF_ELEV_ft,TOP,BOTTOM,FORMATION_SHORT,LITHOLOGY,COLOR,CONSISTENCY,MOD1,MOD2,INTERPRETED,COMPLETED,TOP_ELEV_ft,BOT_ELEV_ft
169,121630033299.99997,38.473806000100005,-90.0811070002,600.9359741000001,0.0,20.0,surface,SOIL,,,,,SOIL,1.0,600.9359741000001,580.9359741000001
170,121632721600.0,38.47505,-90.0879509999,607.71698,0.0,22.0,brown clay,CLAY,BROWN,,,,CLAY,1.0,607.71698,585.71698
171,121330053299.99998,38.482011,-90.2621220001,393.0769958,0.0,3.0,brown silty clay,CLAY,BROWN,,SILTY,,CLAY,-1.0,393.0769958,390.0769958
172,121330053600.0,38.482859,-90.2620159994,425.506012,0.0,35.0,fill,FILL,,,,,FILL,1.0,425.506012,390.506012
173,121330000500.00002,38.4846670002,-90.272435,386.4599915,0.0,31.0,yellow & gray sand,SAND,YELLOW,,,,SAND,-1.0,386.4599915,355.4599915
174,121330000600.0,38.4846670002,-90.272435,386.4599915,0.0,31.0,yellow & gray sand,SAND,YELLOW,,,,SAND,-1.0,386.4599915,355.4599915
175,121330045600.00002,38.4796989997,-90.25219200020001,405.9869995,0.0,7.0,medium brown silty clay,CLAY,BROWN,,SILTY,,CLAY,-1.0,405.9869995,398.9869995
176,121332090099.99998,38.4836580002,-90.23931999969999,404.0950012,0.0,1.0,topsoil,SOIL,,,,,SOIL,1.0,404.0950012,403.0950012
177,121330043000.0,38.484043999899995,-90.23449700040001,405.368988,0.0,46.0,gray sandy clay,CLAY WITH SAND,GRAY,,,,CLAY AND SAND MIX,1.0,405.368988,359.368988
178,121330045100.00003,38.475561999600004,-90.2377010002,411.03799439999995,0.0,7.0,silty clay brown & black organics,,,,,,,,411.03799439999995,404.03799439999995
179,121332165699.99998,38.4848970003,-90.2424019995,403.9360046,0.0,3.0,"tacky, firm black clay",,,,,,,,403.9360046,400.9360046
180,121332165799.99998,38.483029,-90.2400889998,405.355011,0.0,3.0,black dirt,DIRT,BLACK,,,,SOIL,1.0,405.355011,402.355011
181,121332189000.0,38.4830269996,-90.2446979999,403.730011,0.0,15.0,clay,CLAY,,,,,CLAY,1.0,403.730011,388.730011
182,121332123800.0,38.4825869998,-90.23788199959999,407.8840027,0.0,25.0,clay,CLAY,,,,,CLAY,1.0,407.8840027,382.8840027
183,121332276800.00002,38.4823790003,-90.2192719997,451.4760132,0.0,2.0,"Peoria Silt; sil; 10YR 5/4; soil solum mainly stripped or in erosional situation; weak blocky structure, poss. weak B hor.",,,,,,,,451.4760132,449.4760132
184,121330042899.99997,38.4848850002,-90.2224200001,408.677002,0.0,23.0,yellow & black clay,CLAY,YELLOW,,,,CLAY,-1.0,408.677002,385.677002
185,121332329800.00002,38.4773569997,-90.2208499995,419.93798830000003,0.0,33.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,419.93798830000003,386.93798830000003
186,121332318899.99998,38.4845490004,-90.2088889999,488.0,0.0,10.0,"Peoria Silt, yellow-brown, leached, silt loam",,,,,,,,488.0,478.0
187,121632755100.00002,38.48121,-90.2099520006,470.2409973,0.0,44.0,detailed description in database,UNKNOWN,,,,,UNKNOWN,-1.0,470.2409973,426.2409973
188,121630172400.0,38.4812880001,-90.192103,627.5949707000001,0.0,25.0,mud,MUD,,,,,GENERIC,-1.0,627.5949707000001,602.5949707000001
189,121630150000.0,38.479002,-90.1949540001,589.9429932,0.0,20.0,clay,CLAY,,,,,CLAY,1.0,589.9429932,569.9429932
190,121630172000.0,38.4854270003,-90.2007529999,561.473999,0.0,1005.0,top of Trenton limestone,,,,,,,,561.473999,-443.52600099999995
191,121630172200.0,38.4850599998,-90.1910690002,665.2650146000001,0.0,23.0,clay yellow,CLAY,YELLOW,,,,CLAY,1.0,665.2650146000001,642.2650146000001
192,121630172299.99997,38.481775,-90.191406,624.309021,0.0,21.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,624.309021,603.309021
193,121632489500.00003,38.4845599996,-90.19257399989999,657.3319702,0.0,45.0,clay & broken rock,CLAY AND STONE,,,STONE,FRACTURED,BEDROCK AND OTHER,-1.0,657.3319702,612.3319702
194,121632635399.99998,38.4846279996,-90.1996420006,542.5609741000001,0.0,25.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,542.5609741000001,517.5609741000001
195,121632635500.00003,38.4762149996,-90.196954,485.94799800000004,0.0,45.0,overburden,DRIFT,,,,,GENERIC,1.0,485.94799800000004,440.94799800000004
196,121630350799.99998,38.4845379998,-90.19021699950001,667.9869995,0.0,19.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,667.9869995,648.9869995
197,121632403999.99998,38.4845090003,-90.1945970001,632.6469727000001,0.0,25.0,drift & clay,DRIFT,,,,,GENERIC,-1.0,632.6469727000001,607.6469727000001
198,121632693899.99998,38.4780560003,-90.1914080003,572.34198,0.0,26.0,overdrift,DRIFT,,,,,GENERIC,1.0,572.34198,546.34198
199,121632694000.00005,38.4808519999,-90.19257999960001,625.3549805,0.0,22.0,clay,CLAY,,,,,CLAY,1.0,625.3549805,603.3549805
200,121630315900.00003,38.481857,-90.20081999969999,522.1599731000001,0.0,18.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,522.1599731000001,504.1599731000001
201,121632712200.0,38.4844940001,-90.18550299969999,633.7520142000001,0.0,35.0,clay,CLAY,,,,,CLAY,1.0,633.7520142000001,598.7520142000001
202,121632712300.00002,38.4835540004,-90.18432800059999,666.3670043999999,104.0,106.0,very soft silty reddish-brown clay,,,,,,,,562.3670043999999,560.3670043999999
203,121632576700.00003,38.4844720002,-90.18314600040001,666.1209717,0.0,34.0,overburden,DRIFT,,,,,GENERIC,1.0,666.1209717,632.1209717
204,121632579600.0,38.4844720002,-90.18314600040001,666.1209717,0.0,20.0,overburden,DRIFT,,,,,GENERIC,1.0,666.1209717,646.1209717
205,121632668700.00003,38.482639,-90.18551000040001,662.2620239,0.0,30.0,clay,CLAY,,,,,CLAY,1.0,662.2620239,632.2620239
206,121630278000.00002,38.482639,-90.18551000040001,662.2620239,0.0,19.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,662.2620239,643.2620239
207,121630284400.0,38.4807589996,-90.183163,642.934021,0.0,29.0,dirt & clay,CLAY,,,,,CLAY,1.0,642.934021,613.934021
208,121630284499.99998,38.4807589996,-90.183163,642.934021,0.0,33.0,dirt & clay,CLAY,,,,,CLAY,1.0,642.934021,609.934021
209,121630308900.00002,38.4816770004,-90.18198100010001,652.2969971,0.0,31.0,clay & dirt,CLAY,,,,,CLAY,-1.0,652.2969971,621.2969971
210,121632693599.99998,38.4806760003,-90.1760810004,659.7940062999999,0.0,23.0,clay,CLAY,,,,,CLAY,1.0,659.7940062999999,636.7940062999999
211,121632748900.00002,38.4844940001,-90.18550299969999,633.7520142000001,0.0,25.0,red clay,CLAY,RED,,,,CLAY,1.0,633.7520142000001,608.7520142000001
212,121632943099.99998,38.4759689999,-90.1654940001,611.6519775,0.0,254.0,samples to,,,,,,,,611.6519775,357.65197750000004
213,121632940199.99998,38.478728999699996,-90.1666499996,608.4489746,0.0,21.0,overdrift,DRIFT,,,,,GENERIC,1.0,608.4489746,587.4489746
214,121632489400.0,38.474778999899996,-90.1683909995,640.2089844,0.0,15.0,clay,CLAY,,,,,CLAY,1.0,640.2089844,625.2089844
215,121632938199.99998,38.482398000100005,-90.16661399979999,644.4349976,0.0,24.0,silty clay brown,CLAY,BROWN,,SILTY,,CLAY,-1.0,644.4349976,620.4349976
216,121632712000.0,38.4805929996,-90.1689929994,637.0499877999999,0.0,21.0,overdrift,DRIFT,,,,,GENERIC,1.0,637.0499877999999,616.0499877999999
217,121632712099.99997,38.4842319999,-90.1665960002,624.6870117000001,0.0,18.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,624.6870117000001,606.6870117000001
218,121632635200.0,38.4841700002,-90.1619350002,595.1220093,0.0,15.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,595.1220093,580.1220093
219,121632666499.99997,38.484196,-90.1642320001,598.1729736000001,0.0,20.0,clay,CLAY,,,,,CLAY,1.0,598.1729736000001,578.1729736000001
220,121632399100.00003,38.481232000300004,-90.1634319997,614.2180176,0.0,30.0,clay,CLAY,,,,,CLAY,1.0,614.2180176,584.2180176
221,121632399199.99995,38.4812550001,-90.16479099950001,614.0960083,0.0,20.0,clay,CLAY,,,,,CLAY,1.0,614.0960083,594.0960083
222,121632400099.99998,38.4843120003,-90.16603500030001,617.0620117000001,0.0,25.0,clay,CLAY,,,,,CLAY,1.0,617.0620117000001,592.0620117000001
223,121632402000.0,38.484657999899994,-90.1634850002,604.6110229,0.0,12.0,clay,CLAY,,,,,CLAY,1.0,604.6110229,592.6110229
224,121632403900.00002,38.4813299998,-90.1617890005,609.7520142000001,0.0,20.0,clay,CLAY,,,,,CLAY,1.0,609.7520142000001,589.7520142000001
225,121632693400.0,38.482398000100005,-90.16661399979999,644.4349976,0.0,24.0,overdrift,DRIFT,,,,,GENERIC,1.0,644.4349976,620.4349976
226,121632693500.00003,38.4842680001,-90.16896099979999,653.7059937000001,0.0,27.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,653.7059937000001,626.7059937000001
227,121632693699.99998,38.4769180001,-90.16902500040001,631.5839844,0.0,26.0,clay,CLAY,,,,,CLAY,1.0,631.5839844,605.5839844
228,121632693800.0,38.4842319999,-90.1665960002,624.6870117000001,0.0,33.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,624.6870117000001,591.6870117000001
229,121632748400.0,38.4860100001,-90.1627279995,611.2349853999999,0.0,25.0,clay,CLAY,,,,,CLAY,1.0,611.2349853999999,586.2349853999999
230,121632754300.00003,38.4805139998,-90.16197099989999,614.2089844,0.0,36.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,614.2089844,578.2089844
231,121632757400.00002,38.480562000300004,-90.16663200059999,638.1019897000001,0.0,20.0,"dirt, clay",,,,,,,,638.1019897000001,618.1019897000001
232,121632759100.00002,38.4787040001,-90.16428600040001,590.835022,0.0,30.0,overdrift,DRIFT,,,,,GENERIC,1.0,590.835022,560.835022
233,121633066800.00002,38.4836159998,-90.1468730005,559.0109863,0.0,7.0,"brown silt loam, mottled, 10YR 5/4 - 5/3 - 5/2, leached to weakly calcareous probably redeposited Peoria Silt in the creek floodplain",,,,,,,,559.0109863,552.0109863
234,121632955899.99998,38.4822720002,-90.1509660002,588.6380005,0.0,27.0,overdrift,DRIFT,,,,,GENERIC,1.0,588.6380005,561.6380005
235,121633029900.00003,38.4841580001,-90.1597009998,595.4199829,0.0,45.0,brown & red clay,CLAY,RED,,,,CLAY,-1.0,595.4199829,550.4199829
236,121632588400.00002,38.4841289999,-90.1556079995,585.2230225,0.0,32.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,585.2230225,553.2230225
237,121632381699.99997,38.484388999699995,-90.16085499969999,590.1719971,0.0,25.0,clay,CLAY,,,,,CLAY,1.0,590.1719971,565.1719971
238,121630313300.00002,38.4848719998,-90.15498999959999,574.1010132,0.0,44.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,574.1010132,530.1010132
239,121633067300.00002,38.4857680004,-90.1346209995,546.2639771,0.0,9.0,"Roxana Silt, pink-brown silt loam, 7.5YR 4/4, leached, lower 2' is more tan",,,,,,,,546.2639771,537.2639771
240,121632970099.99998,38.4763480001,-90.14336800049999,578.6539917,0.0,23.0,"silty clay, brown",CLAY,BROWN,,SILTY,,CLAY,-1.0,578.6539917,555.6539917
241,121633108099.99998,38.4828829996,-90.13277499940003,511.8280029,0.0,15.0,"slumped mass of Glasford Fm. at base of hillside; silt loam diamcton, soft, slightly calcareous; with fine sand lenses along fracture planes and in pockets; till may have slumped over Cahokia point bar deposits so this could be mapped as a slump deposit",,,,,,,,511.8280029,496.8280029
242,121632957099.99998,38.4801689998,-90.1433280004,581.3530272999999,0.0,30.0,silty clay brown,CLAY,BROWN,,SILTY,,CLAY,-1.0,581.3530272999999,551.3530272999999
243,121632473600.0,38.4857710002,-90.1369719998,571.309021,0.0,20.0,overburden,DRIFT,,,,,GENERIC,1.0,571.309021,551.309021
244,121632719200.00002,38.4858219997,-90.1416089996,584.6420287999999,0.0,47.0,over drift,DRIFT,,,,,GENERIC,1.0,584.6420287999999,537.6420287999999
245,121632720300.00003,38.4858480004,-90.1439269996,580.8179932,0.0,52.0,over drift,DRIFT,,,,,GENERIC,1.0,580.8179932,528.8179932
246,121632720399.99998,38.4858480004,-90.1439269996,580.8179932,0.0,67.0,over drift,DRIFT,,,,,GENERIC,1.0,580.8179932,513.8179932
247,121632586699.99998,38.4861980003,-90.1329639996,483.42700199999996,0.0,28.0,brown clay,CLAY,BROWN,,,,CLAY,1.0,483.42700199999996,455.42700199999996
248,121632669399.99998,38.483898999699996,-90.1363370002,518.585022,0.0,63.0,overdrift,DRIFT,,,,,GENERIC,1.0,518.585022,455.585022
249,121632682400.0,38.4858219997,-90.1416089996,584.6420287999999,0.0,37.0,over drift,DRIFT,,,,,GENERIC,1.0,584.6420287999999,547.6420287999999
250,121632731200.0,38.476355,-90.1441829998,580.9810181,0.0,41.0,overdrift,DRIFT,,,,,GENERIC,1.0,580.9810181,539.9810181
251,121633132099.99998,38.4778269997,-90.1448259994,581.84198,0.0,50.0,topsoil/br gray clay,,,,,,,,581.84198,531.84198
252,121633066899.99997,38.4861909998,-90.13173499960001,490.22100830000005,0.0,6.0,"Peoria Silt with modern soil (truncated slope), silt loam, leached, brown",,,,,,,,490.22100830000005,484.22100830000005
253,121632902500.00002,38.4791279998,-90.1198039996,591.9940186000001,0.0,35.0,overdrift,DRIFT,,,,,GENERIC,1.0,591.9940186000001,556.9940186000001
254,121632993500.00002,38.4856290003,-90.1183400001,585.6810303,0.0,20.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,585.6810303,565.6810303
255,121632925699.99998,38.4856950002,-90.1300199996,519.914978,0.0,20.0,overdrift,DRIFT,,,,,GENERIC,1.0,519.914978,499.914978
256,121632925799.99998,38.4856950002,-90.1300199996,519.914978,0.0,20.0,overdrift,DRIFT,,,,,GENERIC,1.0,519.914978,499.914978
257,121632920999.99998,38.4780360003,-90.1203570001,593.1560059,0.0,36.0,silty clay brown,CLAY,BROWN,,SILTY,,CLAY,-1.0,593.1560059,557.1560059
258,121632927000.00002,38.4837849997,-90.12484000040001,556.315979,0.0,52.0,overdrift,DRIFT,,,,,GENERIC,1.0,556.315979,504.31597899999997
259,121632990999.99998,38.4801330002,-90.1258350001,596.34198,0.0,47.0,brown & red clay,CLAY,RED,,,,CLAY,-1.0,596.34198,549.34198
260,121632576600.0,38.4782609998,-90.1278609995,596.1929932,0.0,1.0,topsoil,SOIL,,,,,SOIL,1.0,596.1929932,595.1929932
261,121632655299.99997,38.4799600001,-90.1226080002,591.315979,0.0,27.0,drift,GENERIC,,,,,GENERIC,1.0,591.315979,564.315979
262,121632585600.00002,38.4761569998,-90.12490300030001,599.7089844,0.0,23.0,over,UNKNOWN,,,,,UNKNOWN,1.0,599.7089844,576.7089844
263,121632660800.00002,38.4790250002,-90.12601000020001,597.4810181,0.0,75.0,overdrift,DRIFT,,,,,GENERIC,1.0,597.4810181,522.4810181
264,121632375499.99998,38.479982000300005,-90.1271319999,590.2680054,0.0,55.0,overburden,DRIFT,,,,,GENERIC,1.0,590.2680054,535.2680054
265,121632375600.0,38.483835999600004,-90.1317040003,573.3049927000001,0.0,55.0,overburden,DRIFT,,,,,GENERIC,1.0,573.3049927000001,518.3049927000001
266,121632403800.0,38.484120999699996,-90.12756499970001,536.0469971,0.0,105.0,clay,CLAY,,,,,CLAY,1.0,536.0469971,431.0469971
267,121632416699.99998,38.4856299999,-90.12535100049999,586.757019,0.0,30.0,overburden,DRIFT,,,,,GENERIC,1.0,586.757019,556.757019
268,121632750399.99995,38.4838049997,-90.1293850003,548.5009766,0.0,59.0,brown clay sandy hard w/some lime,CLAY,BROWN,,,,CLAY,0.0,548.5009766,489.50097659999994
269,121632792099.99998,38.4771319996,-90.12150800030001,599.1859741000001,0.0,36.0,overdrift,DRIFT,,,,,GENERIC,1.0,599.1859741000001,563.1859741000001
270,121630224000.0,38.480818000300005,-90.10546500059999,572.4940186000001,0.0,16.0,earth & clay,CLAY,,,,,CLAY,-1.0,572.4940186000001,556.4940186000001
271,121630224099.99997,38.4750599995,-90.1078220003,546.4760132,0.0,16.0,earth & clay,CLAY,,,,,CLAY,-1.0,546.4760132,530.4760132
272,121632947399.99998,38.482718000300004,-90.1130909999,588.6220093,0.0,37.0,overdrift,DRIFT,,,,,GENERIC,1.0,588.6220093,551.6220093
273,121632932300.00003,38.476440000100006,-90.1102079998,589.6119995,0.0,38.0,silty clay,CLAY,,,,,CLAY,1.0,589.6119995,551.6119995
274,121633082500.00002,38.4849549996,-90.10631599940001,552.1140137,0.0,10.0,"Peoria and Roxana Silts; brown silt loam; 10YR 4/4 - 5/4, leached; contains fairly weak modern soil at top; eroded a bit on top (not full complement); upper part inaccessible and units fairly indistinguishable",,,,,,,,552.1140137,542.1140137
275,121633022700.00002,38.4856299999,-90.11132600030001,579.5390014999999,0.0,31.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,579.5390014999999,548.5390014999999
276,121632583000.00002,38.480883000300004,-90.11468500040002,579.0150146000001,54.0,93.0,shale,BEDROCK,,,,,BEDROCK,1.0,525.0150146000001,486.0150146000001
277,121632585900.00003,38.4799170004,-90.11356000049999,567.7600097999999,0.0,26.0,over,UNKNOWN,,,,,UNKNOWN,1.0,567.7600097999999,541.7600097999999
278,121632592600.0,38.480883000300004,-90.11468500040002,579.0150146000001,0.0,34.0,over,UNKNOWN,,,,,UNKNOWN,1.0,579.0150146000001,545.0150146000001
279,121632592900.00002,38.480883000300004,-90.11468500040002,579.0150146000001,0.0,41.0,over,UNKNOWN,,,,,UNKNOWN,1.0,579.0150146000001,538.0150146000001
280,121632670700.00003,38.4818179997,-90.10898899959999,583.7199707000001,0.0,49.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,583.7199707000001,534.7199707000001
281,121630284300.00002,38.4837609996,-90.1112890002,586.164978,0.0,145.0,clay & shale,CLAY AND STONE,,,SHALE,,BEDROCK AND OTHER,-1.0,586.164978,441.164978
282,121632405799.99998,38.4817919998,-90.1066390003,535.7509766,0.0,51.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,535.7509766,484.75097659999994
283,121632689900.00002,38.481728000100006,-90.114332,584.7930298,0.0,33.0,overdrift,DRIFT,,,,,GENERIC,1.0,584.7930298,551.7930298
284,121632409000.0,38.4856150004,-90.1089860005,580.2160034,0.0,40.0,overburden,DRIFT,,,,,GENERIC,1.0,580.2160034,540.2160034
285,121632734500.00002,38.4837659998,-90.1135469998,581.9439697,0.0,36.0,overdrift,DRIFT,,,,,GENERIC,1.0,581.9439697,545.9439697
286,121632737900.00003,38.4837659998,-90.1135469998,581.9439697,0.0,31.0,overdrift,DRIFT,,,,,GENERIC,1.0,581.9439697,550.9439697
287,121632753299.99995,38.4837410002,-90.1123210001,584.9760132,0.0,34.0,overdrift,DRIFT,,,,,GENERIC,1.0,584.9760132,550.9760132
288,121632757200.0,38.4840219996,-90.113098,580.8049927000001,0.0,37.0,overdrift,DRIFT,,,,,GENERIC,1.0,580.8049927000001,543.8049927000001
289,121630146600.0,38.4798519998,-90.1000370003,581.2620239,0.0,25.0,soil & clay,SOIL,,,,,SOIL,1.0,581.2620239,556.2620239
290,121632485900.00002,38.481671000300004,-90.0948930005,587.2290039,0.0,34.0,over,UNKNOWN,,,,,UNKNOWN,1.0,587.2290039,553.2290039
291,121633029999.99998,38.4809790003,-90.09252400049999,577.2059937000001,0.0,37.0,brown & red clay,CLAY,RED,,,,CLAY,-1.0,577.2059937000001,540.2059937000001
292,121632710200.0,38.4836810002,-90.09193399969999,582.03302,0.0,42.0,overdrift,DRIFT,,,,,GENERIC,1.0,582.03302,540.03302
293,121632983800.0,38.4847620002,-90.09031900040002,569.9619751,0.0,1.0,clay brown & gray sticky firm,,,,,,,,569.9619751,568.9619751
294,121630015399.99998,38.4852549997,-90.0812449999,575.9530029,0.0,20.0,surface,SOIL,,,,,SOIL,1.0,575.9530029,555.9530029
295,121632485800.0,38.4778269998,-90.08330099960001,614.8720093,0.0,77.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,614.8720093,537.8720093
296,121632920899.99998,38.4833089999,-90.07669099959999,589.3179932,0.0,44.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,589.3179932,545.3179932
297,121630033500.00002,38.4776349998,-90.08114800000001,612.2739868,0.0,18.0,surface,SOIL,,,,,SOIL,1.0,612.2739868,594.2739868
298,121630033600.0,38.4766959997,-90.0822750003,610.4119873,0.0,21.0,surface,SOIL,,,,,SOIL,1.0,610.4119873,589.4119873
299,121630033699.99998,38.4775609996,-90.0765960003,595.4509887999999,0.0,23.0,surface,SOIL,,,,,SOIL,1.0,595.4509887999999,572.4509887999999
300,121630033800.00002,38.481467000100004,-90.08118600040001,609.4030151000001,0.0,20.0,surface,SOIL,,,,,SOIL,1.0,609.4030151000001,589.4030151000001
301,121630033900.00003,38.4813930001,-90.0766579994,589.6209717,0.0,21.0,surface,SOIL,,,,,SOIL,1.0,589.6209717,568.6209717
302,121630015500.00002,38.4851830002,-90.0767279999,563.78302,0.0,20.0,surface,SOIL,,,,,SOIL,1.0,563.78302,543.78302
303,121630015700.00002,38.4851830002,-90.0767279999,563.78302,0.0,15.0,surface,SOIL,,,,,SOIL,1.0,563.78302,548.78302
304,121632658199.99998,38.485359,-90.0880150004,587.0490112000001,0.0,27.0,over drift,DRIFT,,,,,GENERIC,1.0,587.0490112000001,560.0490112000001
305,121632667699.99998,38.4852869998,-90.0835010005,582.960022,0.0,40.0,drift,GENERIC,,,,,GENERIC,1.0,582.960022,542.960022
306,121632381600.00002,38.4838429998,-90.0846200005,599.7890014999999,0.0,20.0,clay,CLAY,,,,,CLAY,1.0,599.7890014999999,579.7890014999999
307,121630032399.99998,38.4813190001,-90.0720570005,582.8530272999999,0.0,18.0,surface,SOIL,,,,,SOIL,1.0,582.8530272999999,564.8530272999999
308,121630032500.00003,38.481249000300004,-90.06722299989998,576.4379882999999,0.0,23.0,surface,SOIL,,,,,SOIL,1.0,576.4379882999999,553.4379882999999
309,121630034000.00002,38.48327,-90.07443600020001,584.7800292999999,0.0,18.0,surface,SOIL,,,,,SOIL,1.0,584.7800292999999,566.7800292999999
310,121630034099.99998,38.4813550001,-90.07439600049999,588.46698,0.0,20.0,surface,SOIL,,,,,SOIL,1.0,588.46698,568.46698
311,121630058999.99995,38.4840290004,-90.06387700040001,589.3239746,0.0,7.0,earth & clay,CLAY,,,,,CLAY,-1.0,589.3239746,582.3239746
312,121630060000.00002,38.4839710002,-90.0609960005,584.632019,41.0,46.0,"coal, 1 inch parting 7 inches down",,,,,,,,543.632019,538.632019
313,121630060700.00003,38.4859140003,-90.06571499959999,572.7600097999999,0.0,3.0,earth & clay,CLAY,,,,,CLAY,-1.0,572.7600097999999,569.7600097999999
314,121630061100.00005,38.4840290004,-90.06387700040001,589.3239746,0.0,27.0,earth & clay,CLAY,,,,,CLAY,-1.0,589.3239746,562.3239746
315,121630061300.00002,38.4840290004,-90.06387700040001,589.3239746,0.0,26.0,earth & clay,CLAY,,,,,CLAY,-1.0,589.3239746,563.3239746
